Facing,No_Bedroom,No_Bathroom,No_Balcony,Corner_Property,Furnishing,study room,servant room,store room,pooja room,Overlooking_main road,Overlooking_club,Overlooking_pool,Overlooking_NA,flat_age,sector_num,Super Built-up Area,luxury_category,floor_category,price
6.0,4,4.0,4,1,0.0,0,1,0,0,1,1,1,0,3,109,2836.0,2.0,0.0,2.5
4.0,3,4.0,4,1,0.0,0,1,0,0,1,1,1,0,3,113,2660.4,2.0,2.0,3.25
3.0,3,3.0,4,1,0.0,0,1,0,0,1,1,1,0,3,102,1980.0,2.0,2.0,1.85
5.0,4,4.0,4,1,0.0,0,0,0,0,1,1,1,0,3,102,2162.0,2.0,0.0,3.0
4.0,3,5.0,3,1,0.0,0,1,0,0,1,1,1,0,3,99,1997.0,2.0,1.0,1.9
5.0,3,3.0,3,1,0.0,0,1,0,0,1,1,1,0,3,111,1700.0,2.0,2.0,3.25
5.0,3,4.0,4,1,0.0,0,1,0,0,1,1,1,0,3,104,2290.0,2.0,2.0,2.65
4.0,4,4.0,4,1,0.0,0,1,0,0,1,1,1,0,3,104,3150.0,2.0,1.0,3.7
4.0,4,4.0,4,1,0.0,1,1,0,1,1,1,1,0,3,113,7878.0,2.0,0.0,6.21
7.0,3,3.0,4,1,0.0,0,0,0,0,1,1,1,0,3,109,1750.0,2.0,1.0,1.98
1.0,3,4.0,4,1,0.0,0,1,0,0,1,1,1,0,3,109,2150.0,2.0,2.0,2.4
5.0,3,3.0,3,1,0.0,0,1,0,0,1,1,1,0,3,109,2165.0,2.0,0.0,1.92
4.0,3,3.0,3,1,0.0,0,0,0,0,1,1,1,0,3,102,2026.8,2.0,1.0,2.15
0.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,72,2903.0,2.0,2.0,5.0
0.0,3,3.0,3,1,0.0,0,1,0,0,1,1,1,0,3,102,1889.0,2.0,0.0,2.6
5.0,4,4.0,4,1,0.0,0,1,0,0,1,1,1,0,3,102,3198.0,2.0,2.0,3.75
1.0,3,4.0,4,1,0.0,0,1,0,0,1,1,1,0,3,108,2403.6,2.0,2.0,2.35
5.0,3,4.0,4,1,0.0,0,1,0,0,1,1,1,0,3,28,2685.0,2.0,2.0,6.94
5.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,28,3150.0,2.0,2.0,8.49
6.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,28,3150.0,2.0,1.0,8.5
1.0,3,3.0,3,1,0.0,0,1,0,0,1,1,1,0,3,109,2095.0,2.0,0.0,2.8
5.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,106,2826.0,2.0,1.0,2.15
3.0,4,5.0,4,0,0.0,0,1,0,0,1,1,1,0,3,69,2400.0,1.0,0.0,2.65
7.0,3,3.0,4,0,1.0,0,0,0,0,1,0,0,0,3,37,1800.0,2.0,2.0,1.52
4.0,3,5.0,4,1,1.0,1,1,0,0,1,1,1,0,3,82,2300.0,1.0,1.0,2.25
2.0,3,3.0,1,1,1.0,1,0,0,1,1,1,1,0,3,86,1929.0,2.0,1.0,2.25
4.0,3,4.0,4,0,1.0,0,1,0,0,0,0,0,1,5,53,2895.0,2.0,2.0,6.4
7.0,3,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,82,2300.0,1.0,0.0,1.96
1.0,3,3.0,3,0,1.0,1,0,0,0,1,1,1,0,1,70,2150.0,1.0,2.0,3.4
4.0,4,5.0,3,0,1.0,0,1,0,1,0,0,0,0,4,78,2359.0,1.0,1.0,2.6
2.0,3,4.0,2,0,1.0,0,1,0,1,1,0,0,0,4,80,2262.0,2.0,2.0,2.3
0.0,4,5.0,3,1,1.0,0,1,0,1,0,0,0,0,4,78,2359.0,1.0,2.0,2.55
1.0,4,4.0,4,1,0.0,0,1,0,0,1,1,1,0,3,102,3198.0,2.0,2.0,3.8
4.0,3,3.0,4,1,0.0,0,0,0,0,1,1,1,0,1,2,1730.0,1.0,2.0,1.65
3.0,3,4.0,2,1,0.0,0,1,0,0,1,1,1,0,5,108,2666.0,2.0,2.0,1.65
2.0,4,4.0,4,1,1.0,1,1,0,1,0,0,0,0,1,24,7021.0,1.0,2.0,14.5
4.0,3,3.0,1,1,1.0,0,0,0,0,1,1,0,0,3,86,1929.0,2.0,1.0,2.25
4.0,4,4.0,3,1,1.0,0,1,0,1,1,1,1,0,3,81,2872.0,1.0,2.0,5.25
2.0,3,3.0,2,1,1.0,0,0,0,0,1,1,1,0,1,99,1770.0,2.0,2.0,1.63
2.0,3,3.0,4,1,1.0,1,1,0,0,1,1,1,0,3,82,2160.0,2.0,1.0,2.25
3.0,3,3.0,3,1,1.0,1,0,0,0,1,1,1,0,3,82,1880.0,2.0,1.0,1.93
0.0,3,3.0,3,0,1.0,1,0,0,0,1,1,1,0,3,82,1880.0,1.0,1.0,1.93
1.0,3,3.0,4,1,1.0,1,0,0,0,1,1,1,0,3,109,1750.0,1.0,2.0,1.95
0.0,3,3.0,4,1,0.0,0,0,1,1,1,1,1,0,3,37,1800.0,1.0,0.0,1.6
4.0,4,3.0,3,1,1.0,0,0,1,0,1,1,1,0,1,65,2362.5,2.0,0.0,3.0
3.0,3,5.0,3,1,1.0,0,1,0,0,1,1,0,0,3,70,1950.0,2.0,2.0,2.3
3.0,3,5.0,3,1,1.0,0,1,1,0,1,0,0,0,3,70,1950.0,1.0,2.0,2.35
2.0,3,5.0,3,1,1.0,1,1,0,0,1,0,0,0,3,70,2632.5,2.0,2.0,2.18
4.0,3,3.0,3,1,0.0,0,0,0,0,1,1,1,0,3,113,2225.0,2.0,1.0,3.1
4.0,3,3.0,4,1,1.0,1,1,1,1,1,1,1,0,1,59,2295.0,1.0,1.0,5.1
4.0,3,3.0,4,1,1.0,1,1,1,1,1,1,1,0,1,59,2595.0,1.0,2.0,6.05
4.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,70,2150.0,2.0,0.0,3.33
4.0,3,4.0,3,1,1.0,0,1,0,0,1,1,1,0,3,70,2350.0,2.0,2.0,3.55
7.0,3,3.0,4,1,1.0,0,0,1,0,1,1,1,0,3,48,1869.0,1.0,0.0,5.0
4.0,3,3.0,3,1,1.0,1,0,0,0,1,1,1,0,3,70,2150.0,2.0,2.0,3.36
4.0,3,4.0,2,1,1.0,0,0,0,0,1,1,1,0,3,108,2072.0,1.0,0.0,3.9
0.0,4,4.0,4,1,1.0,1,1,1,0,1,1,1,0,3,102,3198.0,1.0,2.0,3.6
0.0,3,3.0,3,1,0.0,1,1,1,1,1,1,1,0,3,102,1889.0,1.0,0.0,2.4
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,109,2150.0,1.0,2.0,2.3
0.0,3,3.0,4,1,0.0,0,1,0,0,1,1,1,0,3,104,2290.0,1.0,2.0,2.5
4.0,4,5.0,4,1,1.0,0,1,0,0,0,1,1,0,4,49,2383.0,1.0,0.0,3.78
4.0,4,5.0,4,1,1.0,0,1,0,0,0,1,1,0,4,49,2383.0,2.0,1.0,3.88
4.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,72,2829.6000000000004,1.0,0.0,5.5
2.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,66,2410.0,1.0,1.0,4.2
2.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,66,2410.0,1.0,2.0,4.25
4.0,3,3.0,3,1,1.0,0,1,0,0,1,1,1,0,3,48,2464.0,1.0,2.0,7.75
4.0,3,4.0,3,1,1.0,0,0,0,0,1,1,1,0,1,70,1703.0,1.0,2.0,2.8
0.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,72,3355.0,1.0,1.0,6.6
1.0,3,5.0,3,1,1.0,0,1,0,0,1,1,1,0,4,47,2470.0,2.0,2.0,4.75
2.0,4,6.0,4,1,1.0,0,1,0,1,1,1,1,0,3,47,3125.0,2.0,2.0,6.7
3.0,4,6.0,4,1,1.0,0,1,0,1,1,1,1,0,4,47,3125.0,2.0,0.0,6.75
0.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,82,2251.2,2.0,0.0,3.0
4.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,3,81,2103.0,2.0,2.0,3.51
0.0,3,4.0,4,1,1.0,1,1,0,0,1,1,1,0,3,81,2660.0,1.0,2.0,3.51
4.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,3,81,2103.0,2.0,2.0,3.42
0.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,3,81,2078.0,2.0,2.0,3.44
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,81,2660.0,2.0,1.0,3.4
0.0,3,3.0,1,1,1.0,0,0,0,0,1,1,1,0,3,86,1929.0,2.0,2.0,2.2
4.0,3,3.0,0,1,1.0,0,0,0,0,1,1,1,0,3,86,1929.0,2.0,2.0,2.25
0.0,3,3.0,2,1,1.0,0,0,0,0,1,0,0,0,3,67,1727.0,2.0,2.0,2.5
4.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,81,2100.0,2.0,2.0,3.46
0.0,3,3.0,4,1,1.0,0,0,0,0,1,1,1,0,3,82,1818.0,2.0,2.0,3.15
1.0,3,3.0,4,1,1.0,0,0,0,1,0,1,1,0,3,82,1799.0,1.0,1.0,2.9
4.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,4,54,2677.05,1.0,0.0,6.0
2.0,4,4.0,3,1,1.0,0,1,0,0,0,0,0,0,5,22,2962.0,1.0,1.0,4.7
3.0,3,3.0,2,1,1.0,0,1,0,0,1,1,1,0,3,99,2118.0,1.0,0.0,1.87
0.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,67,3130.0,2.0,1.0,5.8
2.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,85,2812.0,1.0,2.0,2.85
2.0,3,4.0,3,0,1.0,0,0,0,0,0,0,0,1,3,85,2408.0,2.0,2.0,2.75
2.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,107,1943.0,1.0,2.0,1.67
0.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,107,2768.0,1.0,1.0,2.69
4.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,107,2361.0,2.0,2.0,2.55
5.0,3,4.0,4,1,1.0,0,1,0,1,1,1,1,0,3,108,2003.0,1.0,2.0,2.15
5.0,3,4.0,2,1,1.0,0,1,0,1,1,1,1,0,3,102,2000.0,1.0,2.0,2.2
4.0,4,4.0,3,1,1.0,0,1,0,1,1,1,1,0,1,102,2025.0,1.0,2.0,2.25
4.0,3,4.0,4,1,1.0,0,1,0,1,1,0,1,0,3,108,1758.0,1.0,2.0,1.7
0.0,5,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,110,3880.0,1.0,2.0,5.4
0.0,4,5.0,3,1,1.0,0,1,0,0,1,1,1,0,3,110,3400.0,1.0,2.0,4.58
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,107,2361.0,1.0,2.0,2.25
0.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,107,2768.0,1.0,0.0,2.6
2.0,3,4.0,4,1,1.0,0,1,0,1,1,1,1,0,3,107,2361.0,1.0,2.0,2.05
0.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,102,3198.0,1.0,2.0,3.7
0.0,3,4.0,4,1,0.0,0,1,0,0,1,1,1,0,3,109,2585.0,1.0,2.0,3.0
0.0,3,3.0,4,1,0.0,0,0,0,0,1,1,1,0,3,109,1750.0,1.0,0.0,1.9
0.0,3,3.0,2,0,1.0,0,0,0,0,0,0,0,1,3,67,1727.0,2.0,1.0,2.29
0.0,3,3.0,3,1,1.0,0,0,0,0,1,1,0,0,3,67,1877.0,2.0,0.0,2.5
1.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,107,2768.0,1.0,2.0,2.55
0.0,3,3.0,3,1,1.0,0,1,0,0,1,0,0,0,3,67,1921.0,2.0,2.0,2.45
3.0,3,4.0,4,0,1.0,0,1,0,0,0,1,1,0,3,81,2092.0,1.0,1.0,3.5
2.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,102,1852.0,2.0,1.0,2.5
2.0,3,3.0,3,1,1.0,0,0,0,1,1,1,1,0,3,107,1943.0,1.0,0.0,1.6
2.0,3,3.0,4,0,0.0,0,0,0,1,1,1,1,0,3,84,1725.0,2.0,0.0,1.18
6.0,3,3.0,2,1,1.0,0,0,0,0,1,1,1,0,3,79,1620.0,1.0,2.0,2.05
3.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,71,1620.0,1.0,1.0,1.9
7.0,3,3.0,3,1,1.0,1,1,0,0,1,1,1,0,3,48,1776.0,1.0,2.0,2.9
7.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,79,1510.0,1.0,2.0,1.85
0.0,4,4.0,3,0,1.0,1,0,0,0,0,1,0,0,3,91,2364.0,2.0,2.0,2.25
0.0,4,4.0,3,1,0.0,0,0,0,1,1,0,0,0,3,91,2364.0,2.0,2.0,2.23
2.0,3,3.0,4,1,0.0,0,0,0,0,1,0,0,0,3,91,1862.0,2.0,0.0,1.8
4.0,4,5.0,4,1,1.0,1,1,0,1,1,1,1,0,3,107,2746.0,1.0,2.0,2.4
0.0,3,3.0,4,1,1.0,1,1,0,1,1,1,1,0,3,102,2579.0,1.0,2.0,3.0
2.0,3,3.0,4,1,1.0,0,1,0,1,1,1,1,0,4,90,1930.0,1.0,1.0,1.85
2.0,3,3.0,4,1,1.0,0,1,0,0,0,1,0,0,3,90,1930.0,1.0,1.0,1.83
2.0,4,4.0,4,1,1.0,0,1,0,1,1,1,0,0,3,90,2727.0,1.0,2.0,2.62
2.0,4,4.0,4,1,0.0,0,1,0,1,1,1,1,0,3,90,2727.0,1.0,2.0,2.65
0.0,4,4.0,4,1,1.0,0,1,0,1,0,1,0,0,3,90,2727.0,1.0,0.0,2.65
4.0,3,4.0,4,1,1.0,0,1,0,1,1,1,1,0,3,104,2450.0,1.0,1.0,3.3
4.0,3,4.0,4,1,1.0,0,1,0,1,1,1,1,0,3,108,2003.0,1.0,1.0,2.1
4.0,3,3.0,4,1,1.0,1,1,0,0,1,1,1,0,3,108,2338.0,1.0,2.0,2.5
4.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,113,2217.0,1.0,2.0,3.0
4.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,104,3150.0,1.0,0.0,3.78
4.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,107,2361.0,1.0,0.0,2.13
1.0,3,3.0,3,1,0.0,0,1,0,0,1,1,1,0,3,113,2217.0,1.0,2.0,2.95
0.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,69,2400.0,2.0,0.0,2.54
6.0,4,4.0,4,0,1.0,0,1,0,0,1,1,1,0,4,106,3179.25,2.0,2.0,2.15
0.0,3,4.0,4,0,1.0,0,1,0,1,0,0,0,0,3,113,3228.0,0.0,2.0,3.55
1.0,3,3.0,4,0,1.0,0,1,0,0,1,1,1,0,4,107,2361.0,2.0,2.0,2.32
4.0,4,5.0,4,1,1.0,0,1,0,0,0,1,1,0,4,54,2917.0,1.0,0.0,9.35
0.0,3,4.0,4,0,1.0,0,1,0,0,1,1,1,0,3,113,2691.0,2.0,0.0,3.85
4.0,3,4.0,4,0,1.0,0,1,0,0,1,1,1,0,4,113,2215.0,2.0,2.0,2.9
2.0,4,5.0,3,0,1.0,1,1,0,0,1,1,1,0,4,113,6565.0,2.0,0.0,5.85
4.0,3,4.0,3,0,1.0,0,1,0,0,1,1,1,0,4,113,2860.0,2.0,2.0,4.0
0.0,5,6.0,4,0,1.0,0,1,1,0,1,1,1,0,3,112,6325.0,2.0,1.0,8.23
6.0,4,6.0,4,1,1.0,0,1,1,0,0,1,1,0,3,112,6471.0,1.0,0.0,8.76
2.0,3,4.0,4,0,1.0,1,1,0,0,1,1,1,0,3,102,2149.0,2.0,1.0,3.0
2.0,4,5.0,4,1,1.0,0,1,0,0,0,1,1,0,3,102,2860.0,1.0,1.0,4.05
0.0,3,4.0,4,1,1.0,0,1,0,0,0,1,1,0,3,102,1942.0,2.0,2.0,2.4
2.0,3,3.0,3,1,1.0,0,1,0,0,0,0,1,0,1,89,1960.0,2.0,2.0,1.87
0.0,3,3.0,3,1,0.0,0,0,1,0,0,0,1,0,1,89,2085.0,2.0,2.0,1.98
5.0,3,4.0,4,0,1.0,0,1,0,0,1,1,1,0,4,109,2585.0,2.0,1.0,3.15
4.0,4,4.0,4,0,0.0,0,0,0,0,1,1,1,0,3,102,2162.0,2.0,2.0,2.9
2.0,3,4.0,4,1,1.0,0,1,0,0,0,0,1,0,4,104,2290.0,2.0,1.0,2.6
0.0,4,5.0,4,0,1.0,0,1,0,0,1,1,1,0,4,109,3045.0,2.0,2.0,4.0
2.0,3,3.0,3,0,1.0,0,1,0,0,0,0,1,0,1,92,2295.0,2.0,0.0,2.15
2.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,3,66,2200.0,2.0,1.0,4.0
4.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,65,5092.0,1.0,1.0,12.5
2.0,4,4.0,4,0,1.0,1,1,1,0,0,1,1,0,3,65,4944.0,0.0,1.0,12.5
2.0,4,4.0,4,1,1.0,1,1,0,0,1,1,1,0,3,59,3637.0,2.0,2.0,9.0
4.0,4,5.0,4,1,0.0,1,1,0,1,1,1,1,0,3,81,2995.0,2.0,2.0,4.55
1.0,4,5.0,4,0,1.0,0,1,0,0,1,0,1,0,3,70,2400.0,2.0,2.0,2.75
3.0,3,3.0,2,0,1.0,0,0,0,1,1,0,1,0,3,69,1578.0,2.0,0.0,2.36
5.0,3,4.0,4,0,0.0,0,1,1,0,0,1,0,0,3,86,1930.0,2.0,1.0,1.9
2.0,3,2.0,2,1,1.0,0,0,0,0,0,0,0,0,4,83,1755.0,2.0,2.0,1.8
5.0,3,4.0,2,1,0.0,0,1,0,0,1,1,1,0,3,82,1790.0,2.0,0.0,1.7
5.0,3,3.0,3,0,1.0,1,1,1,1,1,1,1,0,3,102,2284.2000000000003,2.0,1.0,2.1
6.0,4,5.0,3,1,1.0,0,1,1,0,1,1,1,0,5,49,2999.0,1.0,1.0,4.85
0.0,4,5.0,3,1,1.0,0,1,0,1,1,1,1,0,4,49,2999.0,1.0,2.0,4.9
3.0,3,4.0,3,1,1.0,0,1,0,1,1,1,1,0,4,49,2420.0,1.0,2.0,3.9
4.0,3,3.0,3,0,1.0,0,0,0,0,1,0,0,0,4,47,2100.0,2.0,2.0,2.3
4.0,5,6.0,4,1,1.0,0,1,0,1,1,1,1,0,3,82,5320.0,2.0,2.0,4.6
3.0,3,3.0,2,1,1.0,0,1,0,0,0,0,0,0,4,83,1850.0,2.0,0.0,2.49
7.0,3,3.0,4,1,1.0,0,0,0,0,0,0,0,0,3,82,1690.0,2.0,2.0,1.68
0.0,3,4.0,2,1,1.0,0,1,0,1,1,1,1,0,3,82,1790.0,1.0,0.0,1.7
4.0,4,4.0,4,1,1.0,1,1,1,1,0,0,0,0,3,102,6075.0,1.0,1.0,4.1
1.0,3,3.0,3,0,1.0,1,0,0,0,1,0,0,0,3,102,2284.2000000000003,2.0,1.0,2.55
7.0,4,4.0,4,1,1.0,0,0,0,0,1,0,0,0,5,51,2920.0,2.0,2.0,2.6
4.0,3,3.0,3,1,1.0,0,1,0,0,0,1,1,0,3,66,2200.0,2.0,2.0,4.0
4.0,3,3.0,3,1,1.0,0,1,0,0,1,1,1,0,3,65,2004.0,2.0,1.0,3.7
0.0,4,4.0,3,1,1.0,1,1,0,0,0,1,1,0,3,67,3300.0,2.0,1.0,5.7
2.0,3,3.0,3,1,0.0,0,0,0,0,1,1,1,0,3,77,1822.0,1.0,1.0,1.6
0.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,85,1587.0,1.0,0.0,1.4
1.0,4,4.0,4,1,2.0,1,1,0,0,1,1,1,0,3,84,5097.599999999999,1.0,2.0,4.2
2.0,3,3.0,3,0,1.0,0,1,0,0,1,1,1,0,4,66,1872.0,2.0,2.0,2.95
2.0,3,4.0,4,0,1.0,0,1,0,0,0,1,1,0,3,66,1815.0,2.0,1.0,3.0
3.0,3,4.0,3,0,1.0,0,1,0,0,1,0,1,0,3,111,3019.9500000000003,2.0,1.0,4.02
4.0,3,4.0,3,0,1.0,0,1,0,0,1,1,1,0,3,111,2237.0,2.0,1.0,4.05
5.0,4,5.0,3,0,1.0,1,1,1,1,0,0,0,0,4,54,3065.0,1.0,2.0,8.5
4.0,4,4.0,4,0,1.0,0,1,1,0,0,0,0,0,3,65,1975.0,2.0,1.0,3.9
0.0,3,5.0,4,1,1.0,1,1,1,0,1,1,1,0,3,37,2035.0,1.0,1.0,1.65
4.0,4,5.0,4,1,1.0,0,1,0,0,0,1,0,0,5,49,2383.0,1.0,1.0,3.5
3.0,4,6.0,4,1,0.0,0,1,0,0,1,1,1,0,3,106,2355.0,1.0,1.0,2.06
5.0,3,4.0,4,1,0.0,1,1,0,0,1,1,1,0,3,106,1760.0,1.0,2.0,1.75
7.0,3,4.0,3,1,0.0,1,1,0,0,1,1,1,0,3,106,1900.0,1.0,2.0,1.8
5.0,4,6.0,4,1,0.0,0,1,0,0,1,1,1,0,3,106,2355.0,1.0,0.0,2.1
7.0,3,3.0,3,1,1.0,0,0,0,1,1,1,0,0,3,106,1665.0,1.0,2.0,1.85
1.0,3,4.0,4,1,0.0,1,1,0,0,1,1,1,0,3,106,1760.0,1.0,1.0,1.7
2.0,3,3.0,3,1,0.0,0,0,0,1,1,1,1,0,3,106,1665.0,1.0,1.0,1.8
4.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,109,1745.0,2.0,2.0,2.2
4.0,3,3.0,3,1,0.0,0,0,0,0,0,0,0,0,3,37,1565.0,2.0,0.0,1.16
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,107,2361.0,2.0,1.0,1.97
3.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,107,2361.0,2.0,1.0,1.98
0.0,3,3.0,3,1,0.0,0,0,0,0,1,0,1,0,3,102,1669.0,2.0,2.0,2.3
7.0,3,3.0,4,1,0.0,0,0,0,1,1,1,1,0,3,37,1790.0,2.0,0.0,1.29
2.0,3,3.0,2,1,1.0,0,0,0,0,0,0,0,0,4,83,1735.0,2.0,0.0,1.83
0.0,3,4.0,3,1,1.0,0,1,0,0,1,1,1,0,3,109,2095.0,1.0,0.0,2.65
4.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,109,1745.0,1.0,2.0,2.15
0.0,3,3.0,2,1,1.0,0,1,0,0,1,1,1,0,1,99,3815.0,2.0,0.0,5.0
0.0,4,4.0,3,1,1.0,0,1,0,0,1,1,1,0,1,99,3200.0,2.0,0.0,4.15
0.0,4,4.0,3,1,1.0,0,1,0,0,1,1,1,0,1,99,3375.0,2.0,2.0,4.5
0.0,3,3.0,2,1,1.0,0,1,0,0,1,1,1,0,1,99,2750.0,2.0,0.0,3.55
0.0,3,3.0,2,1,1.0,0,1,0,0,1,1,1,0,1,99,2780.0,2.0,0.0,3.6
0.0,4,4.0,2,1,1.0,0,1,0,0,1,1,1,0,1,99,3250.0,2.0,2.0,4.2
0.0,3,3.0,2,1,1.0,0,1,0,0,1,1,1,0,3,108,1711.0,1.0,1.0,3.35
0.0,4,4.0,3,1,1.0,0,1,0,0,1,1,1,0,3,89,2505.0,2.0,2.0,2.42
0.0,3,3.0,2,1,1.0,0,1,0,0,1,1,1,0,3,89,2085.0,2.0,2.0,2.0
3.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,4,69,2400.0,2.0,2.0,2.66
3.0,4,5.0,4,1,0.0,0,1,0,0,1,0,1,0,4,69,2400.0,2.0,0.0,2.65
2.0,4,5.0,4,1,0.0,0,1,0,0,1,0,1,0,4,69,2400.0,2.0,0.0,2.8
3.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,4,69,2400.0,2.0,1.0,2.68
0.0,4,4.0,2,1,1.0,0,0,0,0,1,1,1,0,3,69,2010.0,2.0,0.0,2.9
0.0,3,3.0,2,1,1.0,0,0,0,1,1,1,1,0,3,69,1578.0,2.0,2.0,2.4
0.0,4,4.0,2,1,1.0,0,0,0,0,1,1,1,0,3,69,2010.0,1.0,0.0,2.9
4.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,69,2400.0,2.0,0.0,2.71
5.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,69,2400.0,2.0,2.0,2.67
5.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,69,2400.0,2.0,0.0,2.72
6.0,4,5.0,4,1,1.0,1,1,1,1,1,1,1,0,3,69,2400.0,1.0,1.0,2.56
6.0,4,5.0,4,1,0.0,0,1,0,0,1,0,1,0,3,69,2400.0,2.0,0.0,2.51
6.0,4,5.0,4,1,0.0,0,1,0,0,1,0,1,0,3,69,2400.0,2.0,0.0,2.55
0.0,3,5.0,3,1,1.0,1,1,1,1,1,1,1,0,3,69,3037.5,1.0,1.0,2.44
3.0,4,5.0,4,1,0.0,0,1,0,0,1,0,1,0,3,69,2400.0,2.0,2.0,2.53
3.0,4,5.0,4,1,0.0,0,1,0,0,1,0,1,0,3,69,2400.0,2.0,0.0,2.52
2.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,4,69,2400.0,2.0,2.0,2.56
1.0,3,5.0,4,1,2.0,0,1,0,1,1,0,0,0,3,70,1950.0,2.0,2.0,2.3
7.0,3,4.0,3,1,2.0,0,1,0,1,1,0,0,0,3,70,1950.0,2.0,0.0,2.35
1.0,3,5.0,3,1,1.0,1,1,1,1,1,1,1,0,3,70,1950.0,1.0,2.0,2.38
1.0,3,5.0,3,1,1.0,0,1,0,0,1,1,1,0,3,70,1950.0,1.0,2.0,2.4
6.0,3,5.0,3,1,1.0,0,1,0,1,1,1,1,0,3,70,1950.0,1.0,2.0,2.29
1.0,3,5.0,3,1,1.0,0,1,0,0,1,0,0,0,4,70,1950.0,2.0,2.0,2.24
0.0,4,5.0,4,1,0.0,0,1,0,0,1,0,0,0,3,69,2400.0,2.0,0.0,2.55
2.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,4,69,2400.0,2.0,0.0,2.59
0.0,3,5.0,3,1,1.0,1,1,0,1,1,1,1,0,3,70,1950.0,2.0,2.0,2.25
2.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,69,2400.0,2.0,0.0,2.54
3.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,69,2400.0,2.0,2.0,2.56
2.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,4,69,2400.0,2.0,2.0,2.57
3.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,69,2400.0,2.0,2.0,2.52
7.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,4,69,2400.0,2.0,2.0,2.57
2.0,4,5.0,4,1,0.0,0,1,0,0,1,0,0,0,3,69,2400.0,2.0,2.0,2.59
0.0,4,5.0,4,1,1.0,1,1,1,1,1,1,1,0,1,69,2400.0,1.0,2.0,2.58
1.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,69,2400.0,1.0,1.0,2.6
4.0,3,4.0,4,1,1.0,0,1,0,1,1,0,0,0,3,103,1991.0,1.0,0.0,1.55
0.0,3,4.0,2,1,1.0,0,0,0,1,0,0,0,0,3,108,1838.0,1.0,2.0,1.35
